Task,Assigned_Fleet,Origin,Destination,Leg_Count,Expected_Load(%),Revenue,Cost,Profit,Shadow_Price_Summary,Product_Count,Recommendation_Tag,Recommendation_Reason
super_BA2092,F0C0Y76,QEY,QEY,2,90.99,13861.12,4262.17,9598.96,avg=2.65; max=5.17; positive_legs=2,216,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2624,F16C0Y165,QEY,TFB,1,99.67,13410.8,3835.0,9575.8,avg=0.49; max=0.49; positive_legs=1,230,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2475,F0C0Y76,TUT,TUT,2,98.65,18415.25,8843.0,9572.25,avg=3.23; max=3.90; positive_legs=2,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0254,F16C0Y165,MBY,QWS,1,99.33,22750.63,13192.4,9558.23,avg=4.48; max=4.48; positive_legs=1,23,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0108,F0C0Y76,BOD,TFB,1,100.0,17865.15,8325.17,9539.98,avg=6.96; max=6.96; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2700,F16C0Y165,NGS,MBY,1,92.39,19812.56,10277.8,9534.76,avg=0.53; max=0.53; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0191,F0C0Y76,BOD,GBJ,1,100.0,11726.9,2270.5,9456.4,avg=4.92; max=4.92; positive_legs=1,60,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0673,F16C0Y165,EFO,TFB,1,98.85,22635.53,13192.4,9443.13,avg=3.02; max=3.02; positive_legs=1,66,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0037,F16C0Y165,NTQ,TFB,1,99.67,26061.03,16643.9,9417.13,avg=4.98; max=4.98; positive_legs=1,40,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0021,F16C0Y165,PSE,TFB,1,100.0,30125.08,20709.0,9416.08,avg=7.89; max=7.89; positive_legs=1,73,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0647,F16C0Y165,MBT,CMJ,1,100.0,21675.0,12272.0,9403.0,avg=5.29; max=5.29; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0503,F16C0Y165,TOB,TFB,1,99.55,21506.35,12118.6,9387.75,avg=3.37; max=3.37; positive_legs=1,54,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0479,F16C0Y165,MBY,QEY,1,100.0,20017.87,10661.3,9356.57,avg=3.52; max=3.52; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0471,F16C0Y165,MBY,TFB,1,100.0,21161.68,11888.5,9273.18,avg=4.40; max=4.40; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0256,F16C0Y165,MBY,NFY,1,98.12,25286.05,16030.3,9255.75,avg=5.36; max=5.36; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0838,F16C0Y165,IOM,TKD,1,99.91,32257.95,23010.0,9247.95,avg=8.46; max=8.46; positive_legs=1,7,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0625,F16C0Y165,MBT,QEY,1,100.0,19949.46,10738.0,9211.46,avg=4.41; max=4.41; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0467,F16C0Y165,MBY,TFB,1,99.61,21477.49,12272.0,9205.49,avg=3.58; max=3.58; positive_legs=1,85,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0183,F0C0Y76,BOD,GBJ,1,100.0,11430.9,2230.67,9200.23,avg=4.23; max=4.23; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0022,F16C0Y165,TFB,PSE,1,100.0,27450.0,18254.6,9195.4,avg=6.42; max=6.42; positive_legs=1,60,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0626,F16C0Y165,QEY,MBT,1,98.36,19145.05,9971.0,9174.05,avg=3.70; max=3.70; positive_legs=1,32,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0495,F16C0Y165,TBO,TFB,1,100.0,22090.36,12962.3,9128.06,avg=4.62; max=4.62; positive_legs=1,57,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0181,F0C0Y76,BOD,GBJ,1,99.87,11470.5,2350.17,9120.33,avg=5.16; max=5.16; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0232,F16C0Y165,TBO,TBO,2,66.68,30877.65,21782.8,9094.85,avg=0.00; max=0.00; positive_legs=0,39,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2670,F0C0Y76,TFB,ZMX,1,100.0,11445.85,2390.0,9055.85,avg=5.12; max=5.12; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0305,F16C0Y165,TGP,TFB,1,98.42,18638.15,9587.5,9050.65,avg=3.01; max=3.01; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0578,F16C0Y165,QEY,TBO,1,99.33,20223.65,11198.2,9025.45,avg=3.94; max=3.94; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0610,F16C0Y165,TFB,MBT,1,98.12,20155.47,11198.2,8957.27,avg=2.36; max=2.36; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0501,F16C0Y165,TOB,TFB,1,91.85,20991.37,12041.9,8949.47,avg=0.77; max=0.77; positive_legs=1,68,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2265,F16C0Y165,ZWS,TFB,1,66.36,12774.88,3835.0,8939.88,avg=0.00; max=0.00; positive_legs=0,49,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0649,F16C0Y165,MBT,CMJ,1,100.0,21210.08,12272.0,8938.08,avg=5.59; max=5.59; positive_legs=1,20,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0458,F16C0Y165,TFB,MBY,1,100.0,21195.4,12272.0,8923.4,avg=4.44; max=4.44; positive_legs=1,67,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0657,F16C0Y165,QIY,QEY,1,100.0,21397.53,12502.1,8895.43,avg=5.39; max=5.39; positive_legs=1,44,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0143,F0C0Y76,QEY,BOD,1,100.0,17617.0,8763.33,8853.67,avg=9.68; max=9.68; positive_legs=1,111,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0522,F16C0Y165,TFB,CVS,1,99.18,19659.25,10814.7,8844.55,avg=3.56; max=3.56; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2430,F0C0Y76,TFB,ZMX,1,100.0,11296.6,2549.33,8747.27,avg=5.80; max=5.80; positive_legs=1,32,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0109,F0C0Y76,TFB,BOD,1,100.0,17028.57,8285.33,8743.24,avg=10.71; max=10.71; positive_legs=1,156,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0211,F16C0Y165,NAU,MBY,1,92.58,21855.35,13192.4,8662.95,avg=1.83; max=1.83; positive_legs=1,7,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0613,F16C0Y165,MBT,TFB,1,97.64,20220.35,11581.7,8638.65,avg=2.70; max=2.70; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0328,F16C0Y165,TFB,TKD,1,97.91,18063.21,9434.1,8629.11,avg=3.10; max=3.10; positive_legs=1,54,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0527,F16C0Y165,CVS,TFB,1,98.3,20328.68,11735.1,8593.58,avg=3.15; max=3.15; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2403,F0C0Y76,TKD,TKD,2,98.19,16413.42,7847.17,8566.26,avg=2.96; max=4.28; positive_legs=2,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0703,F16C0Y165,MBY,ZWS,1,91.55,21756.2,13192.4,8563.8,avg=2.32; max=2.32; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2584,F0C0Y76,TFB,ZFH,1,100.0,13214.45,4660.5,8553.95,avg=7.03; max=7.03; positive_legs=1,83,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0850,F16C0Y165,PHH,PBL,1,92.82,31633.25,23086.7,8546.55,avg=2.58; max=2.58; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0039,F16C0Y165,NTQ,TFB,1,99.94,25110.33,16567.2,8543.12,avg=4.89; max=4.89; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0895,F16C0Y165,TKD,PHH,1,99.48,33465.55,24927.5,8538.05,avg=6.99; max=6.99; positive_legs=1,29,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0637,F16C0Y165,QIY,TFB,1,98.3,22336.75,13806.0,8530.75,avg=2.56; max=2.56; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0357,F16C0Y165,PBL,TFB,1,98.39,17244.4,8743.8,8500.6,avg=2.81; max=2.81; positive_legs=1,35,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0190,F0C0Y76,GBJ,BOD,1,98.55,10867.45,2390.0,8477.45,avg=3.39; max=3.39; positive_legs=1,18,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0017,F16C0Y165,NJB,TFB,1,100.0,38678.32,30219.8,8458.52,avg=8.45; max=8.45; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0511,F16C0Y165,TOB,TFB,1,100.0,20880.15,12425.4,8454.75,avg=4.45; max=4.45; positive_legs=1,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2383,F16C0Y165,ZZK,TFB,1,65.64,11507.9,3068.0,8439.9,avg=0.00; max=0.00; positive_legs=0,35,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2502,F16C0Y165,CPJ,QEY,1,96.42,15088.85,6672.9,8415.95,avg=0.84; max=0.84; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0563,F16C0Y165,MBY,QEY,1,100.0,19532.8,11121.5,8411.3,avg=4.18; max=4.18; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0189,F0C0Y76,BOD,GBJ,1,99.67,10677.42,2310.33,8367.09,avg=3.83; max=3.83; positive_legs=1,93,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0891,F16C0Y165,TBO,IOM,1,99.7,36270.15,27918.8,8351.35,avg=8.98; max=8.98; positive_legs=1,20,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0665,F16C0Y165,EGX,TFB,1,91.45,27669.03,19328.4,8340.63,avg=1.69; max=1.69; positive_legs=1,60,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0242,F16C0Y165,MBY,HEM,1,99.82,22144.25,13806.0,8338.25,avg=4.54; max=4.54; positive_legs=1,8,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0515,F0C0Y76,TOB,TFB,1,100.0,15495.47,7170.0,8325.47,avg=6.00; max=6.00; positive_legs=1,39,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2266,F16C0Y165,TFB,ZWS,1,59.64,12290.15,3988.4,8301.75,avg=0.00; max=0.00; positive_legs=0,79,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0003,F16C0Y165,EDB,TFB,1,92.36,34719.83,26461.5,8258.33,avg=0.93; max=0.93; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0249,F16C0Y165,HEM,MBY,1,100.0,24091.53,15876.9,8214.62,avg=5.22; max=5.22; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2445,F0C0Y76,HFH,TFB,1,100.0,10750.47,2549.33,8201.14,avg=4.16; max=4.16; positive_legs=1,44,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0231,F0C0Y76,TGP,TGP,2,99.7,21900.0,13782.33,8117.67,avg=5.40; max=6.84; positive_legs=2,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0343,F16C0Y165,PBL,TFB,1,95.09,16759.95,8667.1,8092.85,avg=1.42; max=1.42; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0612,F16C0Y165,TFB,MBT,1,100.0,19042.61,11044.8,7997.81,avg=4.60; max=4.60; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0117,F0C0Y76,TFB,BOD,1,99.67,16542.65,8564.17,7978.48,avg=10.45; max=10.45; positive_legs=1,12,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0568,F16C0Y165,QEY,MBY,1,99.52,18786.65,10814.7,7971.95,avg=3.47; max=3.47; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0579,F16C0Y165,TBO,QEY,1,95.45,19374.62,11428.3,7946.32,avg=0.91; max=0.91; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0670,F16C0Y165,TFB,EGX,1,94.82,25554.77,17641.0,7913.77,avg=1.06; max=1.06; positive_legs=1,35,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0451,F16C0Y165,MBY,TFB,1,100.0,20154.72,12272.0,7882.72,avg=4.17; max=4.17; positive_legs=1,29,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0127,F0C0Y76,TFB,GBJ,1,100.0,16845.08,8962.5,7882.58,avg=9.61; max=9.61; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0606,F16C0Y165,TFB,MBT,1,100.0,18590.93,10738.0,7852.93,avg=5.15; max=5.15; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0248,F16C0Y165,MBY,HEM,1,100.0,21973.23,14189.5,7783.73,avg=5.05; max=5.05; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0318,F16C0Y165,TFB,TGP,1,92.03,17588.65,9817.6,7771.05,avg=1.47; max=1.47; positive_legs=1,25,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0456,F16C0Y165,TFB,MBY,1,100.0,19885.89,12118.6,7767.29,avg=4.17; max=4.17; positive_legs=1,72,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0894,F16C0Y165,LPB,TKD,1,99.73,31236.9,23470.2,7766.7,avg=8.31; max=8.31; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0327,F16C0Y165,TKD,TFB,1,93.64,16815.05,9050.6,7764.45,avg=2.01; max=2.01; positive_legs=1,32,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0564,F16C0Y165,QEY,MBY,1,100.0,18336.75,10584.6,7752.15,avg=4.15; max=4.15; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0517,F0C0Y76,TOB,TFB,1,100.0,14249.8,6572.5,7677.3,avg=5.97; max=5.97; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0622,F16C0Y165,QEY,MBT,1,99.24,17684.5,10047.7,7636.8,avg=3.48; max=3.48; positive_legs=1,25,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2429,F0C0Y76,ZMX,TFB,1,98.22,10020.67,2390.0,7630.67,avg=1.90; max=1.90; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0562,F16C0Y165,QEY,MBY,1,98.88,18748.33,11121.5,7626.83,avg=3.55; max=3.55; positive_legs=1,28,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2349,F0C0Y76,NTP,TFB,1,100.0,11112.65,3545.17,7567.48,avg=5.39; max=5.39; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0580,F16C0Y165,QEY,TOB,1,97.55,18756.77,11198.2,7558.57,avg=1.78; max=1.78; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0758,F16C0Y165,TFB,NDJ,1,94.61,23629.58,16107.0,7522.58,avg=0.89; max=0.89; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2400,F0C0Y76,TFB,CJM,1,100.0,12493.4,5019.0,7474.4,avg=6.75; max=6.75; positive_legs=1,86,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3298,F12C12Y48,BOD,EVU,1,64.58,13175.45,5724.0,7451.45,avg=0.00; max=0.00; positive_legs=0,13,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2408,F0C0Y76,TFB,ZWS,1,100.0,9508.95,2071.33,7437.62,avg=3.47; max=3.47; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2024,F0C0Y76,TFB,ZWS,1,99.8,9328.17,1912.0,7416.17,avg=3.96; max=3.96; positive_legs=1,61,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0530,F16C0Y165,TFB,POU,1,95.79,18855.82,11505.0,7350.82,avg=2.62; max=2.62; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0483,F16C0Y165,TBO,TFB,1,94.24,20375.8,13039.0,7336.8,avg=1.76; max=1.76; positive_legs=1,47,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0512,F16C0Y165,TFB,TOB,1,100.0,19514.07,12195.3,7318.77,avg=4.43; max=4.43; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0809,F16C0Y165,QEY,PHH,1,100.0,34308.62,26998.4,7310.22,avg=10.40; max=10.40; positive_legs=1,40,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0463,F16C0Y165,MBY,TFB,1,99.45,19189.13,11888.5,7300.63,avg=3.40; max=3.40; positive_legs=1,35,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3452,F0C0Y76,QEY,CVS,1,100.0,12254.48,4979.17,7275.31,avg=5.83; max=5.83; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3481,F0C0Y76,TCB,TFB,1,100.0,13320.5,6054.67,7265.83,avg=6.36; max=6.36; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0139,F0C0Y76,PSE,BOD,1,100.0,22826.98,15574.83,7252.14,avg=13.96; max=13.96; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2381,F0C0Y76,ZZK,TFB,1,94.08,8830.51,1593.33,7237.17,avg=1.04; max=1.04; positive_legs=1,64,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0629,F16C0Y165,MBT,QEY,1,100.0,17937.57,10738.0,7199.57,avg=3.81; max=3.81; positive_legs=1,78,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0825,F16C0Y165,TBO,PHH,1,99.03,33340.3,26154.7,7185.6,avg=7.05; max=7.05; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2455,F0C0Y76,CAO,TFB,1,99.61,11999.65,4819.83,7179.82,avg=4.12; max=4.12; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2242,F0C0Y76,TFB,ZWS,1,95.72,9042.8,1912.0,7130.8,avg=1.82; max=1.82; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0621,F16C0Y165,MBT,QEY,1,97.48,17399.55,10277.8,7121.75,avg=1.90; max=1.90; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0835,F16C0Y165,PBL,IOM,1,98.58,32038.97,24927.5,7111.47,avg=6.90; max=6.90; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0843,F16C0Y165,TFB,LPB,1,96.82,35470.89,28379.0,7091.89,avg=5.51; max=5.51; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0539,F16C0Y165,POU,TFB,1,95.3,19619.51,12578.8,7040.71,avg=1.28; max=1.28; positive_legs=1,83,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0505,F16C0Y165,TOB,TFB,1,100.0,19081.7,12041.9,7039.8,avg=4.45; max=4.45; positive_legs=1,12,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0861,F16C0Y165,QEY,PHH,1,100.0,34240.82,27228.5,7012.32,avg=10.20; max=10.20; positive_legs=1,57,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0325,F16C0Y165,TKD,TFB,1,96.24,16047.48,9050.6,6996.88,avg=1.72; max=1.72; positive_legs=1,39,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2138,F0C0Y76,TFB,HFH,1,91.58,9272.23,2350.17,6922.06,avg=0.65; max=0.65; positive_legs=1,61,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0107,F0C0Y76,TFB,BOD,1,100.0,15262.62,8365.0,6897.62,avg=10.17; max=10.17; positive_legs=1,112,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0095,F0C0Y76,TFB,BOD,1,100.0,15221.78,8404.83,6816.94,avg=10.31; max=10.31; positive_legs=1,47,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0372,F0C0Y76,TFB,TNG,1,99.34,10757.83,3983.33,6774.5,avg=4.78; max=4.78; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0743,F16C0Y165,BUM,TFB,1,99.42,31616.25,24850.8,6765.45,avg=7.61; max=7.61; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0491,F16C0Y165,TBO,TFB,1,95.52,19497.03,12732.2,6764.83,avg=2.01; max=2.01; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2401,F0C0Y76,CJM,TFB,1,98.88,12401.8,5656.33,6745.47,avg=4.21; max=4.21; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0630,F16C0Y165,TFB,QIY,1,99.94,19547.05,12808.9,6738.15,avg=3.36; max=3.36; positive_legs=1,52,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0303,F16C0Y165,TGP,TFB,1,92.82,16182.5,9510.8,6671.7,avg=1.15; max=1.15; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0859,F16C0Y165,TFB,IOM,1,100.0,34743.37,28072.2,6671.17,avg=9.25; max=9.25; positive_legs=1,101,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0587,F16C0Y165,TOB,QEY,1,92.7,17698.55,11044.8,6653.75,avg=0.57; max=0.57; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0128,F16C0Y165,GBJ,TFB,1,58.82,22723.26,16107.0,6616.26,avg=0.00; max=0.00; positive_legs=0,58,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2450,F0C0Y76,QEY,ZWS,1,94.93,9342.55,2788.33,6554.22,avg=0.88; max=0.88; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0046,F0C0Y72,CFU,BOD,1,59.79,9157.5,2629.0,6528.5,avg=0.00; max=0.00; positive_legs=0,8,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3453,F0C0Y76,CVS,QEY,1,100.0,11853.45,5337.67,6515.78,avg=6.25; max=6.25; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3491,F0C0Y76,GBU,TFB,1,99.67,11873.12,5377.5,6495.62,avg=5.18; max=5.18; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2393,F0C0Y76,HFH,TFB,1,100.0,9018.38,2549.33,6469.05,avg=4.19; max=4.19; positive_legs=1,73,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0538,F16C0Y165,TFB,POU,1,96.58,17963.67,11505.0,6458.67,avg=2.68; max=2.68; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2118,F0C0Y76,TFB,ZZD,1,100.0,10625.74,4182.5,6443.24,avg=4.84; max=4.84; positive_legs=1,83,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0094,F16C0Y165,BOD,TFB,1,49.3,22159.05,15723.5,6435.55,avg=0.00; max=0.00; positive_legs=0,18,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
